hyb,x,y,z,int
8,1391.922889,735.98632,0,5543.933151
8,1403.75996,751.5159912,0,5134.553398
8,1345.040054,754.0244945,0,6403.941529
8,1358.713636,749.8563312,0,5012.149566
8,1367.971351,751.9923907,0,4398.261935
8,1366.383089,721.4935815,0,4307.864831
8,1370.497172,761.0751951,0,4558.421361
8,1395.13208,740.2107246,0,3859.149627
8,1371.425792,736.9701207,0,4364.190769
8,1387.425136,748.8633591,0,4120.164343
8,1375.5,718.1146981,0,3820.560867
8,1367.720263,812.3837347,0,6283.00895
8,1390.743328,781.1453822,0,6399.560937
8,1373.212908,782.8978409,0,3408.923916
8,1351.303038,775.9715811,0,3138.249687
8,1351.76334,785.2597359,0,3381.110517
8,1374.5,774,0,3353.668705
8,1384,778.2278901,0,3034.291109
8,1402.530885,854.6385255,0,3617.951872
8,1356.733758,928.6519692,0,6210.228799
8,1366.330288,1018.466206,0,3267.295428
8,1382.084835,1013.504294,0,3261.683686
8,1381.087199,1040.068967,0,3610.507433
8,1348.456246,1056.703511,0,3548.237792
8,1387.528676,1053.026284,0,3634.574805
8,1377.28896,1034.204165,0,3181.228495
8,1379.313325,1114.082753,0,5761.772475
8,1381.44731,1103.747652,0,4593.90819
8,1355.730371,1136.873382,0,4364.617069
8,1359.491502,1125.577704,0,3398.202991
8,1374.355239,1106.089111,0,3568.993822
8,1392.824088,1127.54785,0,3025.205743
8,1401.820153,1264.166337,0,4628.366208
8,1381.965608,1268.898951,0,3213.40247
8,1387.541689,1303.158941,0,5457.248391
8,1366.589389,1335.891349,0,4020.942289
8,1386.290325,1332.108461,0,3379.23737
8,1403.28133,1292.679816,0,3134.221892
8,1397.651888,1362.969024,0,4425.186625
8,1383.859556,1413.074193,0,4195.486524
8,1403.824266,1356.36327,0,4119.817082
8,1391.256413,1408.186132,0,3312.334183
8,1388.876552,1369.740649,0,4234.566037
8,1371.613025,1384.302054,0,3672.615481
8,1366.613016,1391.745466,0,3382.31245
8,1380.502538,1386.502221,0,3472.703928
8,1382.232761,1415.487361,0,5074.332316
8,1371.577515,1427.25378,0,3641.519377
8,1368.826019,1467.219143,0,3500.310843
8,1394.33915,1513.145765,0,4229.50578
8,1367.883645,1512.727161,0,3561.008997
8,1353.871142,1886.265159,0,3347.849352
8,1438.858622,73.4460056,0,4955.084323
8,1461.607003,391.5190431,0,3516.405739
8,1463.023136,496.3600913,0,3577.985512
8,1470.660429,546.1807708,0,4061.359143
8,1462.998876,522.8899806,0,3056.11932
8,1418.130036,761.0528646,0,4466.611737
8,1418.377354,768.4871245,0,4137.807122
8,1409.34697,759.2492153,0,3291.579638
8,1440.852442,716.944861,0,3525.372664
8,1418.875377,781.8689112,0,4368.470966
8,1421.349796,805.2942701,0,3232.818999
8,1422.088422,817.1745502,0,4171.402904
8,1431.094601,805.8737282,0,4245.123985
8,1460.347002,973.5529778,0,36710.21456
8,1420.763449,991.988821,0,7275.414044
8,1468.845955,1024.897416,0,4212.600358
8,1427.403608,1021.109304,0,3979.339405
8,1420.266814,1016.593734,0,3964.251036
8,1419.012305,1063.722299,0,3212.2115
8,1422.097531,1041.172158,0,4224.544349
8,1444.722048,1035.264914,0,3306.506738
8,1414.719326,1060.649126,0,3086.620639
8,1428.541172,1103.928666,0,4833.104385
8,1431.893851,1114.565097,0,3383.242361
8,1453.11989,1136.475923,0,3042.95205
8,1449.245723,1275.440451,0,4059.469216
8,1457.688765,1271.505935,0,3605.608473
8,1424.503011,1243.011122,0,3538.201547
8,1461.896093,1253.684288,0,3603.135307
8,1414.512582,1266.387139,0,3368.945648
8,1444.747364,1285.382629,0,3760.879912
8,1424.008806,1277.378317,0,3706.602236
8,1416.57845,1274.71123,0,3427.262024
8,1428.388654,1307.582013,0,3459.370836
8,1419.10941,1312,0,3547.752771
8,1468.196804,1507.527272,0,3742.06474
8,1458.464604,1630.225975,0,3481.433619
8,1432.163293,1653.686618,0,3635.610231
8,1477.101972,1652.059614,0,3104.842441
8,1484.647227,402.7238066,0,4105.479744
8,1482.65498,418.5462043,0,3688.457323
8,1503.332718,405.6685959,0,3273.168
8,1529.858453,426.299608,0,3407.459455
8,1520.407679,432.7954757,0,3326.588356
8,1519.635629,424.4932647,0,3167.128195
8,1498.69446,475.6093769,0,4482.454579
8,1516.312911,510.553709,0,3490.432177
8,1508,504.5,0,3587.551738
8,1488.423287,554.2506028,0,3672.614166
8,1514.729787,575.3240944,0,3259.591621
8,1521.226432,599.0782737,0,8203.804715
8,1531.630231,631.7960387,0,4016.50593
8,1532.813758,624.0855894,0,3099.255912
8,1477.469156,792.2322179,0,3319.545615
8,1523.674931,864.9826342,0,3806.093947
8,1504.072082,910.7992973,0,16054.30242
8,1526.813895,988.5255177,0,17425.26857
8,1488.999401,1016.513769,0,3104.650078
8,1484.911093,1050.417765,0,4133.179035
8,1503.113399,1086.592947,0,4025.228089
8,1505.426524,1073.550192,0,4095.608888
8,1499.744733,1117.252448,0,4343.897565
8,1525.208611,1138.612914,0,3523.199622
8,1507.223659,1131.961376,0,3169.399324
8,1478.332926,1099.148121,0,3319.584486
8,1524.355211,1174.674854,0,5464.101462
8,1507.939259,1165.004857,0,3583.046975
8,1487.119233,1207.683192,0,4175.291515
8,1503.707329,1173.442076,0,3197.217759
8,1479.674905,1187.561938,0,3256.190897
8,1481.53545,1248.417566,0,5471.419433
8,1511.828111,1234.950676,0,4598.918925
8,1485.164722,1331.410485,0,4585.46543
8,1489.89088,1341.34462,0,3388.149281
8,1479.09297,1337.821508,0,4441.765349
8,1491.140048,1378.575395,0,4022.244898
8,1535.43839,1464.708442,0,3733.677303
8,1498.758702,1430.437773,0,3291.440188
8,1512.744198,1423.503918,0,3169.824385
8,1479.130976,1510.27395,0,3304.821749
8,1534.17374,1567.664027,0,3129.354482
8,1486.493816,1828.371331,0,6797.456003
8,1481.648087,1798.098996,0,3278.313012
8,1511.871143,1900.06087,0,4231.127189
8,1544.874864,208.8330491,0,3334.050307
8,1585.681074,372.4554464,0,3523.658012
8,1594.802874,415.7017148,0,3679.617901
8,1558.067675,436.7321927,0,3137.740429
8,1562.358843,448.5,0,3771.972993
8,1583.51411,486.1140479,0,6474.115958
8,1560.138746,507.2973895,0,3020.105111
8,1570.849129,537.0000801,0,8013.806037
8,1592.02926,556.6260634,0,3113.497145
8,1596.449664,515.384307,0,3772.891362
8,1565.316417,756.5317403,0,14730.11578
8,1584.033141,724.9894341,0,3444.364512
8,1577.029427,937.882304,0,9773.238795
8,1587.654859,1020.125474,0,3037.262992
8,1597.987699,997.0622029,0,3277.363845
8,1574.08533,1063.481572,0,4210.574476
8,1570.457799,1069.302208,0,3767.272907
8,1583.538154,1032.5,0,3109.460108
8,1576.061085,1035.786507,0,3207.603702
8,1551.864365,1076.022309,0,3629.965355
8,1550.675345,1118.311757,0,4026.737426
8,1571.38896,1098.282139,0,3357.241555
8,1573.484898,1115.503826,0,3313.245412
8,1552.56688,1169.976255,0,3659.735066
8,1551.298176,1163.260451,0,4069.126322
8,1543.577578,1160.524456,0,3283.808573
8,1545.878742,1239.257517,0,4306.298978
8,1568.391572,1378.774833,0,3371.486823
8,1546.660356,1447.893825,0,4430.363066
8,1590.472381,1437.608928,0,3605.204645
8,1578.153495,1472.721608,0,3271.907502
8,1566.296959,1460.579781,0,3893.596541
8,1548.219841,1484.166077,0,4082.515252
8,1589.938929,1591.057976,0,3058.877835
8,1594.008142,1557.48875,0,3122.091032
8,1586.04944,1783.206121,0,3367.680015
8,1602.210332,1810.129336,0,3186.109903
8,1654.844064,165.4326884,0,3202.015843
8,1665.13602,158,0,3056.38276
8,1649.298914,173.8747011,0,3042.057804
8,1640.226337,216.3882678,0,3741.73741
8,1634.026076,208.2560236,0,3449.303953
8,1642.997276,317.0284762,0,3309.688826
8,1665.217102,357.610025,0,3372.155789
8,1662.986172,511.09299,0,3526.973099
8,1643.909052,490.3804096,0,3126.350912
8,1643.958269,582,0,3100.839783
8,1623.467012,602.2590412,0,7090.902348
8,1657.6646,632.3348072,0,4380.238601
8,1643.527273,627.6194367,0,3856.736736
8,1621.937778,681.5731051,0,3873.872967
8,1609.361989,680.0294626,0,4361.494999
8,1610.183346,693.1032424,0,3702.089324
8,1645.731652,948.8039641,0,3813.844047
8,1620.439474,935.930704,0,3922.222453
8,1644.770815,919.3776586,0,4153.593285
8,1632.938999,957.9161069,0,3600.62018
8,1638.556557,950.8757399,0,3496.439222
8,1622.860838,965.9218526,0,3426.432314
8,1639.062062,1003.565692,0,8567.199286
8,1631.447945,982.0306813,0,4619.644784
8,1648.316109,980.4719516,0,4674.278829
8,1653.394449,1012.239797,0,3626.011732
8,1609.09785,1020.461223,0,3587.969405
8,1658.431407,1003.602909,0,3133.285149
8,1620.373898,1032.537639,0,5194.070891
8,1653.773895,1031.217196,0,4128.216068
8,1655.498515,1043.005133,0,4040.384938
8,1639.47884,1050.3566,0,3616.496283
8,1641.215813,1030.525998,0,3441.596156
8,1617.428922,1082.75895,0,3128.475647
8,1627.744754,1188.974445,0,3495.159559
8,1626.177485,1244.610341,0,3316.517227
8,1652.700673,1304.763418,0,4490.029902
8,1655.759665,1341.152144,0,4978.967078
8,1619.932557,1316.123663,0,4293.68865
8,1614.978363,1336.153364,0,3747.840463
8,1660.596144,1359.483026,0,3811.248019
8,1662.608441,1350.498026,0,3716.329913
8,1636.508256,1357.146432,0,3036.993582
8,1640.205647,1442.042732,0,4700.77917
8,1614,1449.5,0,3016.566754
8,1642.014438,1527.964086,0,4038.78095
8,1610.5,1547.782282,0,3302.74366
8,1637.895343,1589.263662,0,3153.948618
8,1637.784123,1663.184628,0,3421.125037
8,1698.416249,71.18946213,0,3403.989819
8,1726.325457,302.76266,0,8178.753207
8,1706.049499,270.3402012,0,6678.496473
8,1683.085157,511.1585741,0,3622.204593
8,1680.813823,475.7077751,0,3319.348565
8,1668.5,501,0,3247.801871
8,1678.528968,537.2027022,0,3880.443091
8,1686.980335,623.6431625,0,5001.465545
8,1679.516427,620.011055,0,5387.696168
8,1725.151138,677.8880932,0,3324.515884
8,1701.888651,737.234408,0,6745.351243
8,1686.184887,744.8929283,0,5328.573945
8,1682.783961,727.1871562,0,4547.485114
8,1724.394127,757.7883594,0,4483.23155
8,1687.941173,737.1033471,0,4232.812066
8,1701.002628,727.7781252,0,4193.216429
8,1726.508391,738.1626623,0,4012.366235
8,1710.869235,714.610772,0,3255.044621
8,1706.028766,762.307776,0,3377.373618
8,1723.019894,732.7065256,0,3183.167884
8,1688.434763,773.4984307,0,3379.677602
8,1696.205868,796.22262,0,3184.268112
8,1717.349353,840.8938331,0,5656.594205
8,1716.5428,897.2950624,0,3187.046406
8,1695.797581,886.207351,0,3080.827758
8,1703.434748,918.4620972,0,6321.804791
8,1679.788867,936.1763226,0,3800.413549
8,1679.642797,957.3379014,0,3569.268336
8,1697.833317,912.5170612,0,3641.87549
8,1683.83773,907.8461268,0,3573.192921
8,1718.398986,979.5147252,0,14325.96945
8,1700.314642,1011.921525,0,4561.718801
8,1686.5,1005,0,4051.58795
8,1722.25441,998,0,3475.591803
8,1681.766709,1041.745735,0,3991.235538
8,1679.230429,1035.895857,0,3500.096449
8,1716.981288,1080.419067,0,3253.525738
8,1678.040616,1082.635207,0,3035.363992
8,1694.046001,1118.814578,0,3096.47413
8,1697.13045,1208.243021,0,3517.603228
8,1671.834945,1357.988136,0,3620.329186
8,1671.951335,1389.487177,0,3311.373256
8,1682.34925,1422.590492,0,3516.108257
8,1673.03164,1528.505249,0,3815.265145
8,1684.149033,1486.854278,0,3601.582828
8,1689.335057,1508.844559,0,3543.215846
8,1671.834393,1478.562287,0,3021.768008
8,1714.904966,1482.87025,0,3280.320052
8,1683.706236,1516,0,3693.286213
8,1676.217092,1556,0,3323.363937
8,1692.125087,1719.429447,0,3280.094732
8,1781.224063,352.856272,0,3035.994126
8,1752.954524,589.6697142,0,3219.724557
8,1779.835227,662.79109,0,4673.201322
8,1775.931497,649.9899934,0,3667.752003
8,1748.5,648.1913033,0,3484.190575
8,1761.408412,664.0595818,0,3330.096907
8,1747.773285,732.3254465,0,5112.761145
8,1744.5,750.8545766,0,3845.904248
8,1764.626208,816.1648248,0,5544.46891
8,1778.835479,939.4754035,0,4552.485195
8,1751.756615,1031.795306,0,3922.73109
8,1780.055785,1110.35453,0,10773.45153
8,1796.481114,1149.202842,0,3643.192105
8,1795.647696,1132.826149,0,3255.079362
8,1756.252481,1224.855308,0,5496.111704
8,1788.075159,1505.170917,0,4452.853067
8,1787.083225,1554.807391,0,6127.396191
8,1848.739612,567.2761187,0,3550.708648
8,1834.213957,573.0736395,0,3034.54745
8,1825.763039,585.5296248,0,3322.265536
8,1846.231707,630.5,0,3943.481456
8,1803.785432,591.6200542,0,3068.338065
8,1813.410885,730.8243822,0,3682.857882
8,1855,761.0444118,0,4007.959545
8,1847.5,801.318069,0,3280.849603
8,1825.184366,880.4453134,0,3306.894859
8,1798.638367,894.5331333,0,3500.316096
8,1842.230967,1010.143001,0,3675.800431
8,1851.771232,1001.882282,0,3632.543271
8,1826.399172,1019.646703,0,3793.274726
8,1856.620162,1024.914639,0,3005.574327
8,1850.463686,993.6856235,0,3198.505277
8,1809.966858,1087.243976,0,3846.78971
8,1822.87014,1076.11434,0,4095.557182
8,1825.685508,1053.388261,0,3636.740413
8,1829.85457,1044.223782,0,3105.155985
8,1799.943435,1038.682829,0,3129.016554
8,1825.987363,1149.481234,0,5171.404642
8,1816.506704,1654.306799,0,8158.050894
8,1843.850641,1820.838678,0,4700.872161
8,1908.480314,588.8229156,0,5495.11009
8,1869.497435,690.8545888,0,3325.642348
8,1857.931454,698.814629,0,3024.014225
8,1866.044883,738.8901328,0,3064.983898
8,1888.206194,954.9949967,0,3106.402576
8,1875.712103,1014.720421,0,3595.123268
8,1861.5,1004.5,0,3295.538323
8,1904.361228,1025.5,0,3370.780807
8,1906.599603,1019,0,3164.831378
8,1863.518717,973.8374187,0,3453.885365
8,1869.605578,1086.779576,0,4695.549298
8,1876.57657,1057.18651,0,3824.951943
8,1915.343524,1060.675197,0,3501.410222
8,1886.713257,1048.960754,0,3659.530007
8,1881.732746,1096.94915,0,3970.576214
8,1888.856753,1190.196346,0,3402.859004
8,1867.827397,1363.912613,0,10715.44078
8,1879.389491,1458.269559,0,4273.932109
8,1904.760436,1524.888472,0,3505.208263
8,1922.711926,1520.140745,0,3171.430961
8,1917.164456,1551.770213,0,3648.521755
8,1910.899749,1572.736851,0,3219.800658
8,1888.019148,1557.024207,0,3357.113878
8,1927.767633,740.3331279,0,3118.137368
8,1935.01991,1009.712739,0,3832.259696
8,1964.5,1016.987311,0,3109.339316
8,1936.872948,1060.157213,0,4050.969794
8,1943.028103,1136.840205,0,9742.001745
8,1954.22507,1125.792006,0,3675.866537
8,1940.632932,1128.285664,0,3165.734747
8,1990,1355.565427,0,3373.202468
8,257.255472,1121.80962,0,6959.94291
8,457.3409353,833.6141811,0,4170.628938
8,691.7992379,1477.284515,0,3678.358907
8,835.837602,922.8368835,0,4675.500586
8,889.658878,1028.862206,0,5611.193264
8,837.7369739,1881.040756,0,3247.479769
8,896.0180959,698.2292048,0,9559.50795
8,961.0589889,993.611069,0,5083.566659
8,945.9749144,1155.804851,0,4113.018531
8,961.0796282,937.2582087,0,4638.286748
8,993.9520752,1217.3552,0,3227.603104
8,1023.81239,1257.974129,0,6960.41541
8,1092.012028,486.1488204,0,3235.709235
8,1030.444572,546.5157745,0,3948.8366
8,1073.316543,645.2301561,0,3713.872345
8,1089.933063,653.7211552,0,3636.637444
8,1036.283243,768.8444717,0,27203.01888
8,1026.490718,961.7945313,0,9267.010913
8,1086.067847,1157.505523,0,4383.413682
8,1090.473063,1154.63502,0,4400.176982
8,1049.645328,1413.547155,0,3136.202254
8,1057.333272,1410.075755,0,3425.480525
8,1092.737643,1474.338054,0,4835.506695
8,1086.578654,1732.132793,0,9038.726245
8,1087.863654,1873.472595,0,7628.149523
8,1092.197312,512.0019652,0,3304.184866
8,1137.996363,705.6966658,0,3541.433349
8,1155.052632,747.3729767,0,3320.645702
8,1094.259214,795.5472197,0,15619.28212
8,1093.385138,1162.691211,0,3593.082265
8,1107.401019,1478.798199,0,5019.376496
8,1182.452241,67.99091999,0,5004.562715
8,1156.96865,564.6855117,0,4891.590156
8,1179.059586,514.3481691,0,3626.380008
8,1155.208985,998.6461528,0,3234.025077
8,1202.774859,1153.794433,0,4370.712786
8,1156.454177,1568.370732,0,4623.686169
8,1158.162662,1588.710656,0,3798.898111
8,1205.200885,1605.596795,0,4517.360962
8,1219.994332,1662.816029,0,3074.911001
8,1154.751258,2034.635958,0,3866.922874
8,1271.430683,389.4256918,0,3860.760083
8,1281.883672,477.516419,0,3466.365705
8,1280.917668,723.1678935,0,4563.116253
8,1218.960905,738.1441579,0,3326.589563
8,1285.583277,1005.634299,0,6950.244755
8,1232.09004,1157.415009,0,3962.162757
8,1347.283096,324.8807914,0,3482.587082
8,1286.986085,469.7731834,0,35704.1873
8,1347.5,637,0,3194.489114
8,1327.764081,706.8093902,0,3580.246834
8,1346.656082,764.0600945,0,4455.674964
8,1284.224373,762.0679434,0,4887.849943
8,1284.448094,749,0,3624.574336
8,1299.826064,1348.104642,0,4015.397625
8,1348.694541,60.67156774,0,5533.711885
8,1409.222055,388.8173798,0,3457.197448
8,1366.345509,451.7173824,0,4218.897457
8,1352.160881,513.7343927,0,3124.406087
8,1346.706654,686.9157351,0,3921.222339
8,1412.632028,1048.981274,0,4038.012084
8,1412.035222,1036.031223,0,3171.244816
8,1371.215158,1089.641823,0,3186.45963
8,1411.339822,1277.624156,0,5052.469208
8,1408.873654,1340.624113,0,4537.834585
8,1407.469805,1285.209199,0,4419.284099
8,1378.425436,1346.592584,0,4512.304476
8,1354.813831,1410.484197,0,3280.01246
8,1411.618197,142.382336,0,3364.408587
8,1413.360774,744.9706931,0,4715.658822
8,1413.02244,1336.497835,0,3851.195678
8,1449.526763,1989.344358,0,5073.854126
8,1539.118977,352.9184829,0,3541.48216
8,1477.875286,414.0654237,0,4064.428888
8,1504.084253,449.419388,0,3595.035451
8,1475.828066,427.7922701,0,3477.685659
8,1537.768795,402.4649636,0,3978.395055
8,1541.574878,459.257468,0,3946.260642
8,1538.897071,468.9901284,0,3356.598625
8,1539.482848,672.9440504,0,3373.597237
8,1536.353836,946.1998952,0,14693.56923
8,1597.466525,1027.960093,0,3797.619689
8,1605.964394,1036.172922,0,4794.334302
8,1573.519403,1218.985481,0,4441.293815
8,1540.052856,1451.07567,0,4013.1594
8,1605.887046,1412.500131,0,3455.891589
8,1613.28531,133.7170451,0,3735.951367
8,1605.471381,665.7595377,0,10217.83601
8,1637.496836,1221.445312,0,6415.968127
8,1645.892254,1282.5,0,3376.760031
8,1668.631352,609.9707976,0,3486.103214
8,1693.187842,706.3928561,0,3845.261138
8,1692.545928,1474.871061,0,3257.192374
8,1685.511715,1538.581055,0,3875.548952
8,1682.704065,1793.071795,0,5116.525999
8,1728.872854,318.219772,0,3288.610592
8,1736.018493,704.7842679,0,4188.642151
8,1794.21958,743.7539888,0,4601.974575
8,1731.52701,761.7517633,0,4268.599844
8,1756.973182,769.451715,0,3522.142213
8,1765.049561,1988.408959,0,3125.054005
8,1856.503387,821.1469576,0,4100.358071
8,1920.543463,1471.137021,0,3538.994188
8,1947.976381,516.8800833,0,3820.763967
8,1947.231525,1088.475052,0,5349.926719
9,31.99963206,1081,0,17597.54732
9,116.1351945,542.636648,0,6636.123915
9,88.15664247,1610.905347,0,3070.519287
9,681.7465882,489.2450513,0,3265.891232
9,731.304681,427.5889626,0,4212.950108
9,792.5739831,475.8579319,0,5025.766055
9,823.8626324,1018.894501,0,11412.29139
9,783.9281176,976.5871074,0,3933.185864
9,958.2868719,3.373014518,0,6174.930634
9,945.9063144,631.9919794,0,10516.85001
9,949.4611583,844.2874447,0,6780.529349
9,944.0280701,976.220254,0,6985.039791
9,946.284153,1049.373561,0,3223.336699
9,900.5503407,1062.67842,0,3067.787483
9,945.7352438,1716.703279,0,6476.364144
9,986.584857,333.8728652,0,4824.867601
9,982.9902102,1840.217626,0,6131.189933
9,978.467601,1948.334864,0,4860.527169
9,1085.992542,357.5654648,0,4983.235981
9,1050.875229,678.1722227,0,11986.37994
9,1072.34257,1748.368397,0,18740.93512
9,1055.46561,2015.517173,0,7014.858814
9,1100.622486,72.50427909,0,6137.524989
9,1144.950439,979.5456676,0,12719.20228
9,1101.397042,975.2272646,0,11805.14781
9,1148.510393,981.8492896,0,8085.825984
9,1125.044537,1152.65492,0,3425.592577
9,1126.103031,1210.182502,0,3138.171541
9,1105.047725,1678.512291,0,4842.008318
9,1198.658089,126.3794624,0,5037.889184
9,1179.911066,666.5184336,0,3108.866438
9,1175.440246,1084.327067,0,3114.83062
9,1200.994536,1316.317243,0,3008.034715
9,1212.123843,1842.271011,0,6071.348256
9,1199.859282,1890.452436,0,4727.545159
9,1243.5,789.7955284,0,3123.950716
9,1227.628198,1124.038278,0,3120.165685
9,1266.430959,1212.669707,0,3883.302786
9,1243.679095,1886.421066,0,5744.144547
9,1260.056807,1943.640838,0,5230.615038
9,1279.44163,2011.475997,0,4496.008229
9,1287.849339,467.9616053,0,18571.96835
9,1330.033982,868.6326071,0,16646.47141
9,1316.762813,852.2309167,0,11220.11473
9,1294.660284,904.902295,0,14847.11851
9,1354.723402,477.8377051,0,5458.557531
9,1377.816731,471.6387486,0,3097.251019
9,1382.311481,567.5103745,0,12575.40015
9,1381.015965,574.0466269,0,12232.38757
9,1375.387405,655.0504546,0,4692.539726
9,1347.328728,985.935047,0,3016.3251
9,1439.250162,72.79578725,0,4549.100461
9,1460.751144,972.9861778,0,32460.17132
9,1421.137396,991.4801893,0,6393.289701
9,1446.171127,1292.929644,0,3094.873342
9,1522.238621,598.066724,0,5541.182627
9,1504.474497,910.2208151,0,14889.09592
9,1527.20696,987.9538363,0,17429.04642
9,1486.943335,1827.859489,0,6021.980104
9,1512.267089,1899.524354,0,4185.777601
9,1583.822723,485.5,0,6057.761351
9,1571.170581,536.4276349,0,7423.272793
9,1565.697755,755.906384,0,13077.13354
9,1577.40588,937.3107323,0,10316.06021
9,1623.829243,601.3838515,0,6953.501398
9,1639.36578,1002.29341,0,4934.400583
9,1631.183547,981.1993695,0,3699.397352
9,1644.837407,1004.526748,0,3133.902592
9,1638.092368,1662.673689,0,3424.492985
9,1726.648346,302.1343583,0,7221.508076
9,1706.532834,269.7157146,0,6033.365927
9,1717.773115,840.3128901,0,5441.237149
9,1718.781232,978.857681,0,14525.03061
9,1764.888647,815.7301402,0,5182.164936
9,1752.224567,1073.496876,0,3139.225803
9,1780.393514,1109.762874,0,10760.25955
9,1756.633195,1224.294368,0,5635.539204
9,1788.449118,1504.585943,0,3856.820051
9,1787.358495,1554.218992,0,6054.678621
9,1816.930831,1653.702975,0,7204.795096
9,1844.325337,1820.356549,0,4522.054943
9,1908.872584,588.2203079,0,5100.50052
9,1868.241831,1363.324559,0,9912.799706
9,1879.813593,1457.715064,0,3380.518419
9,1943.430539,1136.260138,0,9028.547649
9,257.5969672,1121.232252,0,6327.152405
9,457.681986,832.9953751,0,3954.514367
9,896.3837165,697.6958618,0,8466.089016
9,1036.679096,768.2959416,0,24737.04135
9,1026.843076,961.2063257,0,7872.507986
9,1086.925143,1731.557361,0,8859.053328
9,1094.682021,794.9587068,0,14996.69366
9,1088.024514,1872.918289,0,7328.737408
9,1182.785304,67.3770278,0,4430.098517
9,1215.561199,1912.356011,0,5603.938723
9,1155.047573,2033.964515,0,4053.006513
9,1232.441474,1477.60135,0,3127.535935
9,1349.061549,60.0945452,0,4856.67118
9,1449.902195,1988.783398,0,3900.687402
9,1606,665.3695476,0,10736.77696
9,1536.747255,945.6281625,0,14603.14371
9,1731.140448,691.0730126,0,3071.571341
9,1683.160371,1792.527085,0,4353.997648
9,1729.382857,317.6313922,0,3070.009018
9,1286,468.8490302,0,25724.74424
10,32,1081,0,17354.65864
10,115.4836608,542.9942174,0,6186.580314
10,87.5237064,1611.331848,0,3122.722771
10,560.9941414,1135.861264,0,3055.334037
10,591.2349935,1263.340621,0,3214.067027
10,598.0033871,1355.992813,0,4718.504365
10,681.0549919,489.5975279,0,3096.616481
10,669.0091047,1108.244813,0,3654.403816
10,672.941078,1311.015265,0,3317.75714
10,730.7456356,427.9817062,0,4034.846764
10,760.5,748.850914,0,3207.550476
10,736.4254306,877.7264238,0,3254.292281
10,772.2239369,1042.502716,0,3113.683986
10,764.3082484,1488.049257,0,3191.899335
10,791.9704441,476.2741364,0,5327.087769
10,823.3587278,1019.449043,0,10805.78879
10,783.441584,976.8523015,0,3839.043237
10,800.0103093,1147.5,0,3185.688483
10,786.5222591,1163.689913,0,3824.525617
10,806.5,1171.981116,0,3071.381498
10,789.6800474,1283.617901,0,3251.650553
10,826.9903527,1274.723469,0,3206.022272
10,880.3888017,784.4926898,0,3037.480633
10,893.635896,905.4036718,0,4041.335967
10,841.5165319,1094.978301,0,3073.258872
10,842.7755746,1186.103601,0,3677.860166
10,844.4988769,1162.902413,0,3596.390835
10,847.7664202,1272.836204,0,3141.423607
10,881.4726944,1245.022434,0,3232.603531
10,890.4152083,1311.467545,0,3466.555014
10,957.6714575,3.80193101,0,5821.928105
10,946.764006,449.6698416,0,3173.912012
10,945.2550573,632.3785229,0,10563.31145
10,948.778472,844.7178539,0,6350.248858
10,945.2234384,939.4002583,0,3790.339284
10,943.0396167,912.3011139,0,3803.763525
10,943.3482628,976.5959984,0,6936.956345
10,928.9782495,1038.147698,0,3085.315632
10,919.7885739,1146.80562,0,3115.680276
10,928.8739012,1177.323463,0,3947.967211
10,914.6716545,1214.863883,0,3965.05552
10,937.8012901,1183.679939,0,3818.252646
10,908.5678077,1220.770902,0,3402.047505
10,953.523635,1176.694064,0,3295.318604
10,911.0465432,1208.5,0,3564.599225
10,961,1155.5,0,3265.486321
10,949.3509904,1242.699249,0,3938.588354
10,912.4849499,1220.882028,0,3627.174973
10,958.0240737,1398.672868,0,3284.947221
10,945.0587555,1717.088803,0,5855.289695
10,985.9036158,334.2824525,0,4498.336393
10,989.6154291,779.2124367,0,4009.002216
10,997.6968619,1017.495226,0,3477.926931
10,979.0255077,1077.586207,0,5751.960462
10,994.7806639,1105.97897,0,3987.912777
10,1015.709477,1188.584782,0,3658.286483
10,967.9373972,1223.050851,0,3089.613327
10,985.5301885,1490.809033,0,3163.511546
10,982.3717588,1840.587127,0,5134.972398
10,977.8362954,1948.715477,0,4368.442741
10,1085.233303,358.2582919,0,3234.520969
10,1080.837796,508.5554911,0,5873.927335
10,1041.802641,522.0574496,0,4170.237671
10,1089.425142,530.1626834,0,3045.627303
10,1059.222616,545.2790072,0,3012.050302
10,1075.297177,587.1899881,0,3628.457473
10,1075.124206,616.5820139,0,3216.799156
10,1050.271231,678.5754725,0,11541.43366
10,1078.556694,665.5374319,0,3951.188691
10,1086.652542,652.450485,0,3656.501063
10,1061.789241,647.6224052,0,3048.813084
10,1073.936377,669.9653411,0,3104.304245
10,1087.449398,1016.387056,0,3187.590376
10,1029.596083,1074.479805,0,3805.712
10,1084.663465,1140.879877,0,4676.716497
10,1086.267422,1145.767534,0,4384.786324
10,1039.596375,1270.725749,0,4612.397412
10,1039.698933,1280.437766,0,3473.902591
10,1080.41221,1292.902079,0,3120.60539
10,1084.760752,1309.436119,0,3296.184972
10,1075.639548,1550.616668,0,3348.01892
10,1071.719782,1748.76209,0,18581.42724
10,1054.848681,2015.937744,0,6581.88923
10,1100.071133,72.98145986,0,6186.036159
10,1096.001284,484.9768396,0,3672.419808
10,1119.269747,499.1743222,0,3662.081317
10,1125.51474,465.9654909,0,3131.287027
10,1115.76758,519.6153681,0,3407.714713
10,1101.078065,551.6700617,0,3176.239175
